"entrezgene","mgi_symbol","gene_biotype","ensembl_gene_id","description","featureCounts_WT.1","featureCounts_WT.2","featureCounts_WT.3","featureCounts_p53null.1","featureCounts_p53null.2","featureCounts_p53null.3","Base_Mean","log2(FC)","StdErr","Wald-Stats","P-value","P-adj"
17113,"M6pr","protein_coding","ENSMUSG00000007458","mannose-6-phosphate receptor, cation dependent [Source:MGI Symbol;Acc:MGI:96904]",7997.543425,6917.076198,6961.204473,9673.038444,9612.751145,8336.398574,8249.66871,0.331587722,0.122638142,2.703789503,0.00685537,0.022601814
233913,"BC017158","protein_coding","ENSMUSG00000030780","cDNA sequence BC017158 [Source:MGI Symbol;Acc:MGI:2384572]",723.480436,789.6205706,819.6848853,474.298232,452.8145259,620.9009027,646.7999254,-0.565694415,0.209234268,-2.703641339,0.006858427,0.022607358
381810,"Lpar5","protein_coding","ENSMUSG00000067714","lysophosphatidic acid receptor 5 [Source:MGI Symbol;Acc:MGI:2685918]",361.1793805,201.2070195,350.3402155,128.4951385,139.3275464,192.9492845,228.9164308,-0.875485049,0.3239763,-2.702312014,0.006885911,0.0226934
73739,"Cby1","protein_coding","ENSMUSG00000022428","chibby family member 1, beta catenin antagonist [Source:MGI Symbol;Acc:MGI:1920989]",1258.519456,1360.486998,1642.706344,1144.173623,969.3459175,890.5351592,1210.96125,-0.488736283,0.180888584,-2.701863613,0.006895204,0.022718697
98170,"Tmem132a","protein_coding","ENSMUSG00000024736","transmembrane protein 132A [Source:MGI Symbol;Acc:MGI:2147810]",3341.470107,3243.878285,2661.473447,4940.449113,4599.508148,3283.436115,3678.369202,0.458451941,0.169683375,2.701808244,0.006896352,0.022718697
269470,"Wdr3","protein_coding","ENSMUSG00000033285","WD repeat domain 3 [Source:MGI Symbol;Acc:MGI:2443143]",3431.204114,3297.689464,3242.037233,4284.74598,3895.224392,4369.394267,3753.382575,0.32712635,0.121159599,2.699962296,0.006934733,0.022840557
54710,"Hs3st3b1","protein_coding","ENSMUSG00000070407","heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 [Source:MGI Symbol;Acc:MGI:1333853]",370.1527812,360.3009418,263.589305,95.42653671,246.3718809,130.2819955,244.3539069,-0.933626979,0.345836792,-2.699617279,0.006941928,0.022855092
72121,"Dennd2d","protein_coding","ENSMUSG00000027901","DENN/MADD domain containing 2D [Source:MGI Symbol;Acc:MGI:2181193]",177.2246649,229.2824175,189.0724973,535.7113496,400.9914751,227.5812074,293.310602,0.861994027,0.319297578,2.69965727,0.006941094,0.022855092
94064,"Mrpl27","protein_coding","ENSMUSG00000024414","mitochondrial ribosomal protein L27 [Source:MGI Symbol;Acc:MGI:2137224]",1414.432294,1709.089857,1361.32198,1163.069967,893.7352368,1120.590075,1277.039902,-0.481791766,0.178476307,-2.699471847,0.006944963,0.022860504
67392,"4833420G17Rik","protein_coding","ENSMUSG00000062822","RIKEN cDNA 4833420G17 gene [Source:MGI Symbol;Acc:MGI:1914642]",1130.648495,954.5635342,796.3288709,1107.325753,1552.142849,1622.752957,1193.96041,0.548514144,0.203215787,2.699170922,0.006951246,0.022876604
12763,"Cmah","protein_coding","ENSMUSG00000016756","cytidine monophospho-N-acetylneuraminic acid hydroxylase [Source:MGI Symbol;Acc:MGI:103227]",483.4419658,469.0931093,513.8323161,520.5942745,1226.762055,781.6919731,665.9026157,0.728059363,0.269895559,2.69755962,0.006984978,0.02298301
83768,"Dpp7","protein_coding","ENSMUSG00000026958","dipeptidylpeptidase 7 [Source:MGI Symbol;Acc:MGI:1933213]",1056.617939,679.6585948,855.2750024,656.6479506,539.4694633,446.9167188,705.7642782,-0.622987251,0.230952654,-2.697467384,0.006986913,0.022984599
434234,"Rexo5","protein_coding","ENSMUSG00000030924","RNA exonuclease 5 [Source:MGI Symbol;Acc:MGI:1919402]",100.9507585,95.92427672,187.9603061,335.4101043,305.8409556,187.1772974,202.2106164,0.953565581,0.353512427,2.697403285,0.006988258,0.022984599
224014,"Fgd4","protein_coding","ENSMUSG00000022788","FYVE, RhoGEF and PH domain containing 4 [Source:MGI Symbol;Acc:MGI:2183747]",94.22070795,84.22619419,63.39489615,144.5570309,150.3718031,257.2657127,132.3393908,1.005683149,0.372886963,2.697018798,0.006996332,0.02300655
14773,"Grk5","protein_coding","ENSMUSG00000003228","G protein-coupled receptor kinase 5 [Source:MGI Symbol;Acc:MGI:109161]",1608.482086,1158.11017,1553.731051,1147.008075,700.0359649,1000.202915,1194.595044,-0.574831478,0.213168415,-2.696607172,0.007004985,0.023030396
380711,"Rap1gap2","protein_coding","ENSMUSG00000038807","RAP1 GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:3028623]",2982.534077,3786.669314,3814.81568,2771.148833,2859.612934,1988.861856,3033.940449,-0.460695535,0.171009132,-2.693982062,0.007060396,0.023207928
13018,"Ctcf","protein_coding","ENSMUSG00000005698","CCCTC-binding factor [Source:MGI Symbol;Acc:MGI:109447]",3548.979999,2935.048906,2674.819741,4194.043529,3912.215557,3904.337017,3528.240792,0.383377992,0.142339587,2.693403848,0.007072654,0.023243571
433470,"AA467197","protein_coding","ENSMUSG00000110868","expressed sequence AA467197 [Source:MGI Symbol;Acc:MGI:3034182]",7.851725662,10.52827427,4.448764642,33.06860183,51.8230508,42.87761878,25.09967266,1.371541184,0.509247852,2.693268474,0.007075527,0.023248362
69161,"Manbal","protein_coding","ENSMUSG00000063019","mannosidase, beta A, lysosomal-like [Source:MGI Symbol;Acc:MGI:1916411]",2112.114203,2594.634704,2562.488434,2079.542646,1617.558832,1624.402096,2098.456819,-0.438594455,0.16287115,-2.692892236,0.007083516,0.023269959
100861853,NA,NA,NA,NA,2.243350189,57.32060438,50.04860222,115.2676978,134.2301972,209.4406763,94.75852135,1.323499178,0.491532634,2.692596762,0.007089796,0.023285934
100861981,NA,NA,NA,NA,2148.007806,2277.616668,2197.689733,1645.871554,1828.249268,1621.103818,1953.089808,-0.371410386,0.137944015,-2.692471914,0.007092451,0.023289999
242584,"Wdr78","protein_coding","ENSMUSG00000035126","WD repeat domain 78 [Source:MGI Symbol;Acc:MGI:2385328]",153.669488,111.131784,122.3410277,59.52348329,44.17702691,56.07073225,91.15225701,-1.052688121,0.391108041,-2.691553254,0.007112014,0.023349574
270066,"Slc35e1","protein_coding","ENSMUSG00000019731","solute carrier family 35, member E1 [Source:MGI Symbol;Acc:MGI:2142403]",4245.540233,4120.064666,4275.262821,3683.842244,2843.471328,3236.435648,3734.102823,-0.366091884,0.1360218,-2.691420673,0.007114842,0.023354191
54128,"Pmm2","protein_coding","ENSMUSG00000022711","phosphomannomutase 2 [Source:MGI Symbol;Acc:MGI:1859214]",3158.637066,3482.519168,3293.198026,2374.325611,2151.081387,2929.69576,2898.242837,-0.405007362,0.150497761,-2.691118846,0.007121282,0.023367036
68475,"Ssna1","protein_coding","ENSMUSG00000026966","SS nuclear autoantigen 1 [Source:MGI Symbol;Acc:MGI:1915725]",2499.092111,2680.030707,2970.66259,2118.280151,1866.479387,2217.267633,2391.968763,-0.386214747,0.143515355,-2.691104003,0.007121599,0.023367036
17966,"Nbr1","protein_coding","ENSMUSG00000017119","NBR1, autophagy cargo receptor [Source:MGI Symbol;Acc:MGI:108498]",10432.70006,10789.14151,9461.410202,7491.45554,8672.290206,8401.539571,9208.089515,-0.316510846,0.117618049,-2.691005739,0.007123697,0.023369253
12175,"Bnip2","protein_coding","ENSMUSG00000011958","BCL2/adenovirus E1B interacting protein 2 [Source:MGI Symbol;Acc:MGI:109327]",6773.795896,6404.700183,6531.898685,7890.168396,9202.414529,7643.760117,7407.789635,0.32314645,0.120100223,2.690639882,0.007131513,0.023390224
76809,"Bri3bp","protein_coding","ENSMUSG00000037905","Bri3 binding protein [Source:MGI Symbol;Acc:MGI:1924059]",4320.692464,4724.855533,4506.598582,5870.149233,5273.207809,5764.566017,5076.678273,0.314979676,0.117070248,2.690518577,0.007134106,0.02339406
13857,"Epor","protein_coding","ENSMUSG00000006235","erythropoietin receptor [Source:MGI Symbol;Acc:MGI:95408]",1.121675095,1.169808253,0,12.28262354,32.28321198,24.73708776,11.9324011,1.330368435,0.494493502,2.690365859,0.007137372,0.0234001
11835,"Ar","protein_coding","ENSMUSG00000046532","androgen receptor [Source:MGI Symbol;Acc:MGI:88064]",0,5.849041263,0,41.57195659,51.8230508,17.31596143,19.42666835,1.346248756,0.50056648,2.689450472,0.007156977,0.023459693
13518,"Dst","protein_coding","ENSMUSG00000026131","dystonin [Source:MGI Symbol;Acc:MGI:104627]",30371.59654,35508.3597,29467.5048,18871.77866,25900.48114,27258.62157,27896.3904,-0.396065014,0.147284365,-2.689117849,0.007164112,0.023478399
30055,"Timm13","protein_coding","ENSMUSG00000020219","translocase of inner mitochondrial membrane 13 [Source:MGI Symbol;Acc:MGI:1353432]",3789.01847,3442.745688,3466.699847,3032.863196,2415.293991,2786.220651,3155.47364,-0.370878154,0.13792345,-2.689014473,0.007166331,0.023480988
231912,"Katnal1","protein_coding","ENSMUSG00000041298","katanin p60 subunit A-like 1 [Source:MGI Symbol;Acc:MGI:2387638]",468.8601895,527.583522,534.9639482,696.3302728,1005.027362,668.725939,650.248539,0.599070141,0.22285799,2.688125028,0.007185449,0.023538934
27212,NA,NA,NA,NA,114.4108597,91.24504371,77.85338123,28.34451585,28.88497914,41.22847959,63.66120986,-1.16783812,0.434466547,-2.687981679,0.007188534,0.023544348
14852,"Gspt1","protein_coding","ENSMUSG00000062203","G1 to S phase transition 1 [Source:MGI Symbol;Acc:MGI:1316728]",9719.314695,10862.83943,9413.585982,11429.45361,12419.69147,14005.31452,11308.36662,0.330881465,0.123100889,2.687888499,0.00719054,0.023546225
384997,"Pglyrp4","protein_coding","ENSMUSG00000042250","peptidoglycan recognition protein 4 [Source:MGI Symbol;Acc:MGI:2686324]",173.8596397,503.0175487,251.3552023,112.4332462,100.2478688,189.6510061,221.7607519,-1.012339734,0.376665615,-2.687635118,0.007195998,0.023559403
70616,"Sugp1","protein_coding","ENSMUSG00000011306","SURP and G patch domain containing 1 [Source:MGI Symbol;Acc:MGI:1917866]",3577.021877,3763.273149,3822.601019,3045.14582,2735.577436,3049.258351,3332.146275,-0.333265417,0.124010541,-2.687395878,0.007201155,0.023571589
13842,"Epha8","protein_coding","ENSMUSG00000028661","Eph receptor A8 [Source:MGI Symbol;Acc:MGI:109378]",105.4374589,57.32060438,132.3507481,32.12378463,5.946907469,36.28106204,61.57676092,-1.306927444,0.48642413,-2.686806357,0.007213876,0.023608312
320640,"Skint4","protein_coding","ENSMUSG00000055960","selection and upkeep of intraepithelial T cells 4 [Source:MGI Symbol;Acc:MGI:2444425]",12.33842604,83.05638594,3.336573481,0,0,0,16.45523091,-1.278417145,0.47582415,-2.686742872,0.007215247,0.023608312
15531,"Ndst1","protein_coding","ENSMUSG00000054008","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1 [Source:MGI Symbol;Acc:MGI:104719]",8391.251383,9955.06823,8953.138842,6987.867975,7984.997615,6368.975528,8106.883262,-0.349396844,0.130049335,-2.686648442,0.007217287,0.023610285
319178,"Hist1h2bb","protein_coding","ENSMUSG00000075031","histone cluster 1, H2bb [Source:MGI Symbol;Acc:MGI:2448377]",2139.034405,2239.012996,2104.265676,4314.035313,2177.417692,3115.223918,2681.498333,0.544383375,0.202766063,2.684785447,0.007257638,0.023737561
170753,"Zfp704","protein_coding","ENSMUSG00000040209","zinc finger protein 704 [Source:MGI Symbol;Acc:MGI:2180715]",1679.147617,1739.504872,1524.814081,2049.308496,2115.399943,2317.040553,1904.202594,0.383329698,0.142789949,2.684570591,0.007262305,0.023748097
17913,"Myo1c","protein_coding","ENSMUSG00000017774","myosin IC [Source:MGI Symbol;Acc:MGI:106612]",19869.35263,21647.30172,21743.33719,17672.80563,16158.59715,17943.45889,19172.47553,-0.285902075,0.10659977,-2.682013986,0.00731804,0.023925594
105559,"Mbnl2","protein_coding","ENSMUSG00000022139","muscleblind like splicing factor 2 [Source:MGI Symbol;Acc:MGI:2145597]",3577.021877,3463.802236,3562.348287,3346.542505,6195.828025,5775.285421,4320.138059,0.511846594,0.190860437,2.681784666,0.007323058,0.023937237
54650,"Sfmbt1","protein_coding","ENSMUSG00000006527","Scm-like with four mbt domains 1 [Source:MGI Symbol;Acc:MGI:1859609]",1643.254014,1856.485697,1607.116227,1027.016291,1378.832975,1287.153133,1466.643056,-0.454217738,0.169473079,-2.680176345,0.007358338,0.024047776
271844,"Pla2g4f","protein_coding","ENSMUSG00000046971","phospholipase A2, group IVF [Source:MGI Symbol;Acc:MGI:2685493]",274.8103982,409.4328884,305.8525691,135.1088589,103.6461016,243.2480296,245.3498076,-0.908536922,0.339211634,-2.678377835,0.007397971,0.024172493
29876,"Clic4","protein_coding","ENSMUSG00000037242","chloride intracellular channel 4 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1352754]",32585.78317,33071.64911,28945.88714,36464.27483,46286.47995,37226.84336,35763.48626,0.337580947,0.126050079,2.678149436,0.007403018,0.024184174
20310,"Cxcl2","protein_coding","ENSMUSG00000058427","chemokine (C-X-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]",121.1409102,67.84887866,105.6581602,389.2646844,219.1860181,117.088882,170.0312556,1.061783825,0.396611254,2.677139928,0.007425362,0.024247524
69527,"Mrps9","protein_coding","ENSMUSG00000060679","mitochondrial ribosomal protein S9 [Source:MGI Symbol;Acc:MGI:1916777]",1623.063862,1932.523233,1453.633847,2682.336017,2108.603477,2119.968421,1986.688143,0.451393138,0.168608271,2.677170791,0.007424678,0.024247524
65945,"Clstn1","protein_coding","ENSMUSG00000039953","calsyntenin 1 [Source:MGI Symbol;Acc:MGI:1929895]",7295.374815,7044.585298,7596.265626,9996.165924,8491.334308,8820.420924,8207.357816,0.311828306,0.116483671,2.677013034,0.007428175,0.02425189
17178,"Fxyd3","protein_coding","ENSMUSG00000057092","FXYD domain-containing ion transport regulator 3 [Source:MGI Symbol;Acc:MGI:107497]",833.4045953,1103.129182,1078.825426,1187.635214,1601.417226,1551.839972,1226.041936,0.507427544,0.18955523,2.676937715,0.007429845,0.024252524
15247,"Mfsd14a","protein_coding","ENSMUSG00000089911","major facilitator superfamily domain containing 14A [Source:MGI Symbol;Acc:MGI:1201609]",1277.587933,1145.242279,1121.08869,1436.122137,1719.505817,1634.296931,1388.973964,0.424210217,0.158489157,2.67658826,0.007437597,0.024272858
238722,"Zfp72","protein_coding","ENSMUSG00000069184","zinc finger protein 72 [Source:MGI Symbol;Acc:MGI:3033356]",0,18.71693204,0,23.62042988,158.017827,56.07073225,42.73765353,1.35710845,0.507041428,2.676523802,0.007439028,0.024272858
12827,"Col4a2","protein_coding","ENSMUSG00000031503","collagen, type IV, alpha 2 [Source:MGI Symbol;Acc:MGI:88455]",33610.99421,29407.80966,37532.0029,28913.29581,22506.4961,26719.35305,29781.65862,-0.357566253,0.133725153,-2.673889281,0.00749772,0.024459507
66241,"Tmem9","protein_coding","ENSMUSG00000026411","transmembrane protein 9 [Source:MGI Symbol;Acc:MGI:1913491]",1138.500221,1110.148032,1145.556895,1866.958778,1736.496981,1233.556109,1371.869503,0.493728815,0.184718322,2.672874076,0.007520447,0.02452878
16423,"Cd47","protein_coding","ENSMUSG00000055447","CD47 antigen (Rh-related antigen, integrin-associated signal transducer) [Source:MGI Symbol;Acc:MGI:96617]",2054.908773,1671.655993,1878.49087,2863.740918,2294.656725,2362.391881,2187.64086,0.414064223,0.15496375,2.672006982,0.007539908,0.024587372
14586,"Gfra2","protein_coding","ENSMUSG00000022103","glial cell line derived neurotrophic factor family receptor alpha 2 [Source:MGI Symbol;Acc:MGI:1195462]",4.486700378,10.52827427,11.1219116,32.12378463,33.9823284,77.50954164,28.29209015,1.360389417,0.509170596,2.671775292,0.007545116,0.024599472
633285,"Rbm46","protein_coding","ENSMUSG00000033882","RNA binding motif protein 46 [Source:MGI Symbol;Acc:MGI:3645057]",0,0,0,3.779268781,62.86730753,22.26337898,14.81832588,1.274500786,0.477221126,2.670671345,0.007569972,0.024675618
67300,"Cltc","protein_coding","ENSMUSG00000047126","clathrin, heavy polypeptide (Hc) [Source:MGI Symbol;Acc:MGI:2388633]",28883.13369,25492.46144,25354.62189,31125.11286,32744.52208,33536.89444,29522.79107,0.28573353,0.107000907,2.670384183,0.00757645,0.024691835
229782,"Slc35a3","protein_coding","ENSMUSG00000027957","solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3 [Source:MGI Symbol;Acc:MGI:1917648]",879.3932742,670.3001288,688.4463283,795.5360783,1304.071852,1405.066585,957.1357077,0.61317309,0.229668719,2.669815428,0.007589295,0.024728792
228850,"Ralgapb","protein_coding","ENSMUSG00000027652","Ral GTPase activating protein, beta subunit (non-catalytic) [Source:MGI Symbol;Acc:MGI:2444531]",4587.651137,4873.421181,4305.291982,5097.288768,6216.217422,6336.817313,5236.114634,0.352646283,0.132102283,2.669494228,0.007596558,0.024747549
63873,"Trpv4","protein_coding","ENSMUSG00000014158","transient receptor potential cation channel, subfamily V, member 4 [Source:MGI Symbol;Acc:MGI:1926945]",705.5336345,795.4696118,776.30943,461.0707912,343.2215168,618.4271939,616.6720297,-0.639354014,0.239541893,-2.669069729,0.007606166,0.024773938
209760,"Tmc7","protein_coding","ENSMUSG00000042246","transmembrane channel-like gene family 7 [Source:MGI Symbol;Acc:MGI:2443317]",3545.614974,3249.727326,2922.83837,590.510747,2105.205244,1275.609159,2281.584303,-1.056757289,0.395940027,-2.668983225,0.007608125,0.024775408
12530,"Cdc25a","protein_coding","ENSMUSG00000032477","cell division cycle 25A [Source:MGI Symbol;Acc:MGI:103198]",1794.680151,1447.052809,1973.027119,2570.847588,2381.311662,2145.530078,2052.074901,0.433144069,0.162306465,2.668680314,0.007614989,0.024792848
231440,"Parm1","protein_coding","ENSMUSG00000034981","prostate androgen-regulated mucin-like protein 1 [Source:MGI Symbol;Acc:MGI:2443349]",472.2252148,610.6399079,493.8128752,294.7829649,400.1419169,181.4053102,408.8346983,-0.773626468,0.289923122,-2.66838486,0.00762169,0.024809748
55951,"Mpc1","protein_coding","ENSMUSG00000023861","mitochondrial pyruvate carrier 1 [Source:MGI Symbol;Acc:MGI:1915240]",513.7271933,287.7728302,357.0133625,216.3631377,158.8673852,249.8445863,297.2647492,-0.805441707,0.301895267,-2.667950757,0.007631544,0.024836905
71116,"Stx18","protein_coding","ENSMUSG00000029125","syntaxin 18 [Source:MGI Symbol;Acc:MGI:1918366]",1022.967686,1272.751379,1002.084236,797.4257127,755.2572486,788.2885298,939.7957986,-0.478746481,0.179452944,-2.667810677,0.007634727,0.024842342
71954,"Suds3","protein_coding","ENSMUSG00000066900","suppressor of defective silencing 3 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1919204]",12124.1861,13036.34317,11533.42233,10716.11663,9408.857174,9481.725737,11050.10852,-0.305752165,0.114621079,-2.66750381,0.007641702,0.024860117
331026,"Gmppb","protein_coding","ENSMUSG00000070284","GDP-mannose pyrophosphorylase B [Source:MGI Symbol;Acc:MGI:2660880]",1641.010663,1486.826289,1614.901565,1284.951385,1000.779571,1191.50306,1369.995422,-0.436374898,0.163606644,-2.667219914,0.007648161,0.024876203
52837,"Tmx4","protein_coding","ENSMUSG00000034723","thioredoxin-related transmembrane protein 4 [Source:MGI Symbol;Acc:MGI:106558]",1150.838647,929.9975609,1172.249483,1420.060244,1692.319954,1405.066585,1295.088746,0.459887927,0.172428295,2.667125636,0.007650307,0.024878258
83922,"Cep41","protein_coding","ENSMUSG00000029790","centrosomal protein 41 [Source:MGI Symbol;Acc:MGI:1891414]",232.1867446,183.6598957,269.1502608,391.1543188,388.2481019,376.0037339,306.7338426,0.700781534,0.262845145,2.666138403,0.00767281,0.0249465
23808,"Ash2l","protein_coding","ENSMUSG00000031575","ASH2 like histone lysine methyltransferase complex subunit [Source:MGI Symbol;Acc:MGI:1344416]",4665.046719,4492.06369,4447.652451,5886.211126,5662.305469,5302.807045,5076.014417,0.304827345,0.11434946,2.665752384,0.007681625,0.02497022
625018,"C4a","processed_transcript","ENSMUSG00000015451","complement component 4A (Rodgers blood group) [Source:MGI Symbol;Acc:MGI:98320]",114.4108597,79.54696118,73.40461659,38.737505,2.54867463,15.66682225,54.05257322,-1.33808487,0.502075584,-2.665106433,0.007696396,0.025012563
100504186,NA,NA,NA,NA,244.5251706,284.2634054,223.5504233,167.2326435,67.96465679,117.9134516,184.2416252,-0.942462433,0.35363785,-2.665049664,0.007697695,0.025012563
109042,"Cavin3","protein_coding","ENSMUSG00000037060","caveolae associated 3 [Source:MGI Symbol;Acc:MGI:1923422]",7226.952635,8857.788089,8748.495668,11613.69296,11934.59373,8977.089147,9559.768706,0.381569211,0.143193762,2.66470554,0.007705576,0.02503322
14768,"Lancl1","protein_coding","ENSMUSG00000026000","LanC (bacterial lantibiotic synthetase component C)-like 1 [Source:MGI Symbol;Acc:MGI:1336997]",2715.575404,3136.255925,2863.892238,2128.673141,2134.090223,2455.568245,2572.342529,-0.368446975,0.138289158,-2.664322941,0.007714346,0.025056759
70101,"Cyp4f16","protein_coding","ENSMUSG00000048440","cytochrome P450, family 4, subfamily f, polypeptide 16 [Source:MGI Symbol;Acc:MGI:1917351]",683.1001326,534.6023715,676.2122256,409.1058455,445.168502,394.1442649,523.7222237,-0.573762576,0.215387366,-2.663863649,0.007724887,0.025086035
12977,"Csf1","protein_coding","ENSMUSG00000014599","colony stimulating factor 1 (macrophage) [Source:MGI Symbol;Acc:MGI:1339753]",2550.689165,1376.864313,2234.392041,3483.540998,3368.498302,2420.936322,2572.486857,0.563343972,0.211560737,2.6628002,0.007749341,0.025157212
22710,"Zfp52","protein_coding","ENSMUSG00000051341","zinc finger protein 52 [Source:MGI Symbol;Acc:MGI:99199]",411.6547597,425.810204,311.4135249,384.5405984,740.814759,947.4304611,536.9440512,0.776719699,0.291695319,2.662777384,0.007749867,0.025157212
72655,NA,NA,NA,NA,658.4232805,898.4127381,701.7926223,1010.954399,1199.576192,1052.150799,920.2183385,0.5116634,0.19222552,2.661787051,0.007772703,0.025226361
75678,"Ippk","protein_coding","ENSMUSG00000021385","inositol 1,3,4,5,6-pentakisphosphate 2-kinase [Source:MGI Symbol;Acc:MGI:1922928]",1898.995935,1905.617644,1344.639113,1206.531558,1286.23113,1179.959086,1470.329078,-0.472432034,0.177502257,-2.661555073,0.007778062,0.025238765
329154,"Ankrd44","protein_coding","ENSMUSG00000052331","ankyrin repeat domain 44 [Source:MGI Symbol;Acc:MGI:3045243]",621.4080024,796.6394201,558.3199626,721.8403371,1226.762055,1181.608225,851.0963337,0.627017482,0.235593442,2.661438605,0.007780753,0.025242514
11541,"Adora2b","protein_coding","ENSMUSG00000018500","adenosine A2b receptor [Source:MGI Symbol;Acc:MGI:99403]",251.2552212,274.9049394,368.1352741,112.4332462,74.76112247,218.5109418,216.6667909,-0.970951025,0.364896411,-2.66089497,0.007793326,0.025278314
233979,"Tpcn2","protein_coding","ENSMUSG00000048677","two pore segment channel 2 [Source:MGI Symbol;Acc:MGI:2385297]",604.582876,724.1113084,817.4605029,489.4153071,460.4605498,488.1451984,597.3626238,-0.553064721,0.207854871,-2.660821551,0.007795026,0.025278836
50524,"Sall2","protein_coding","ENSMUSG00000049532","spalt like transcription factor 2 [Source:MGI Symbol;Acc:MGI:1354373]",1036.427787,514.7156312,833.0311792,1439.901405,1657.488067,897.1317159,1063.115964,0.692950992,0.260435058,2.660743904,0.007796823,0.025279677
22260,"Nr1h2","protein_coding","ENSMUSG00000060601","nuclear receptor subfamily 1, group H, member 2 [Source:MGI Symbol;Acc:MGI:1352463]",5038.564525,4625.421831,5202.830249,4280.966711,3839.15355,3602.544547,4431.580236,-0.337631302,0.126912062,-2.660356297,0.007805803,0.025303798
235050,"Zfp810","protein_coding","ENSMUSG00000066829","zinc finger protein 810 [Source:MGI Symbol;Acc:MGI:2384563]",117.7758849,87.73561895,129.0141746,208.8046001,329.6285854,168.2121967,173.5285101,0.93321304,0.350807282,2.660187194,0.007809723,0.025311513
107242,"AI837181","protein_coding","ENSMUSG00000047423","expressed sequence AI837181 [Source:MGI Symbol;Acc:MGI:2147598]",1552.398331,1403.769903,1968.578354,1369.040116,1073.841577,951.553309,1386.530265,-0.517339265,0.194503804,-2.659789964,0.007818939,0.025336386
233781,"Xylt1","protein_coding","ENSMUSG00000030657","xylosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2451073]",19.06847661,17.54712379,21.13163205,33.06860183,64.56642395,129.4574259,47.47328069,1.294448667,0.486692422,2.659685273,0.00782137,0.025339265
66078,"Tsen34","protein_coding","ENSMUSG00000035585","tRNA splicing endonuclease subunit 34 [Source:MGI Symbol;Acc:MGI:1913328]",4044.760391,4210.139901,5059.357589,3284.18457,3048.214857,3803.739527,3908.399473,-0.385457028,0.144943839,-2.659354343,0.007829057,0.02535917
52679,"E2f7","protein_coding","ENSMUSG00000020185","E2F transcription factor 7 [Source:MGI Symbol;Acc:MGI:1289147]",1228.234229,1286.789078,1195.605498,1808.380111,1369.487834,2026.792057,1485.881468,0.473088479,0.177945889,2.658608651,0.007846405,0.025410351
16828,"Ldha","protein_coding","ENSMUSG00000063229","lactate dehydrogenase A [Source:MGI Symbol;Acc:MGI:96759]",49556.72736,54828.9128,53319.55642,45070.61466,37357.62316,44748.56718,47480.3336,-0.30644638,0.115271774,-2.658468508,0.007849669,0.025415912
69269,"Scnm1","protein_coding","ENSMUSG00000092607","sodium channel modifier 1 [Source:MGI Symbol;Acc:MGI:1341284]",1577.075183,1783.957585,1859.58362,918.3623137,1379.682533,1350.644991,1478.217704,-0.498655601,0.187582039,-2.658333411,0.007852816,0.025421095
67828,"Lce1f","protein_coding","ENSMUSG00000042124","late cornified envelope 1F [Source:MGI Symbol;Acc:MGI:1915078]",108.8024842,149.7354563,84.5265282,23.62042988,63.71686574,14.84225265,74.20733616,-1.238004734,0.465832382,-2.657618452,0.007869493,0.025470063
74477,"4933427D14Rik","protein_coding","ENSMUSG00000020807","RIKEN cDNA 4933427D14 gene [Source:MGI Symbol;Acc:MGI:1921727]",809.8494183,808.3375026,616.1539029,1010.009582,1045.806156,1139.555176,904.9519563,0.498572916,0.187607154,2.657536803,0.0078714,0.025471217
381845,"Rnf225","protein_coding","ENSMUSG00000033967","ring finger protein 225 [Source:MGI Symbol;Acc:MGI:1924198]",70.66553096,269.0558981,180.174968,56.68903171,49.27437617,83.28152878,118.1902223,-1.133682551,0.426604152,-2.657457843,0.007873244,0.025472168
76559,"Atg2b","protein_coding","ENSMUSG00000041341","autophagy related 2B [Source:MGI Symbol;Acc:MGI:1923809]",5227.005941,5341.344482,5168.352323,3859.578242,3399.931956,4747.04714,4623.876681,-0.382439537,0.143929422,-2.657132443,0.007880848,0.025491749
231464,"Cnot6l","protein_coding","ENSMUSG00000034724","CCR4-NOT transcription complex, subunit 6-like [Source:MGI Symbol;Acc:MGI:2443154]",1168.785449,1245.845789,1085.498573,1185.74558,1865.629829,2206.548228,1459.675574,0.561451795,0.211355949,2.656427683,0.007897339,0.025540065
380694,"Ccnjl","protein_coding","ENSMUSG00000044707","cyclin J-like [Source:MGI Symbol;Acc:MGI:2685723]",0,0,0,23.62042988,57.76995827,4.122847959,14.25220602,1.26633358,0.476729626,2.656293022,0.007900493,0.025545239
208211,"Alg1","protein_coding","ENSMUSG00000039427","asparagine-linked glycosylation 1 (beta-1,4-mannosyltransferase) [Source:MGI Symbol;Acc:MGI:2384774]",1200.192351,1471.618782,1567.077345,1079.926054,866.5493741,1065.343913,1208.451303,-0.477573374,0.179800485,-2.656129513,0.007904325,0.025552601
